scenario_id,scenario_name,run_id,timestep_index,timestamp_seconds,total_occupancy,occupancy_zone_1,occupancy_zone_2,occupancy_zone_3,occupancy_zone_4,cpu_util_comp_1,gpu_util_comp_1,workload_cat_comp_1,heat_w_comp_1,thermal_contrib_comp_1,status_comp_1,cpu_util_comp_2,gpu_util_comp_2,workload_cat_comp_2,heat_w_comp_2,thermal_contrib_comp_2,status_comp_2,cpu_util_comp_3,gpu_util_comp_3,workload_cat_comp_3,heat_w_comp_3,thermal_contrib_comp_3,status_comp_3,cpu_util_comp_4,gpu_util_comp_4,workload_cat_comp_4,heat_w_comp_4,thermal_contrib_comp_4,status_comp_4,cpu_util_comp_5,gpu_util_comp_5,workload_cat_comp_5,heat_w_comp_5,thermal_contrib_comp_5,status_comp_5,cpu_util_comp_6,gpu_util_comp_6,workload_cat_comp_6,heat_w_comp_6,thermal_contrib_comp_6,status_comp_6,cpu_util_comp_7,gpu_util_comp_7,workload_cat_comp_7,heat_w_comp_7,thermal_contrib_comp_7,status_comp_7,cpu_util_comp_8,gpu_util_comp_8,workload_cat_comp_8,heat_w_comp_8,thermal_contrib_comp_8,status_comp_8,cpu_util_comp_9,gpu_util_comp_9,workload_cat_comp_9,heat_w_comp_9,thermal_contrib_comp_9,status_comp_9,cpu_util_comp_10,gpu_util_comp_10,workload_cat_comp_10,heat_w_comp_10,thermal_contrib_comp_10,status_comp_10,outdoor_temperature_c,relative_humidity_percent,solar_irradiance_w_m2,cooling_level_ac1,setpoint_ac1,state_ac1,cooling_level_ac2,setpoint_ac2,state_ac2,cooling_level_ac3,setpoint_ac3,state_ac3,cooling_level_ac4,setpoint_ac4,state_ac4,zone_1_temperature_c,zone_2_temperature_c,zone_3_temperature_c,zone_4_temperature_c,room_average_temperature_c,max_zone_temperature_c,min_zone_temperature_c,temperature_gradient_c,comp_heat_zone_1_w,comp_heat_zone_2_w,comp_heat_zone_3_w,comp_heat_zone_4_w,occ_heat_zone_1_w,occ_heat_zone_2_w,occ_heat_zone_3_w,occ_heat_zone_4_w,env_heat_zone_1_w,env_heat_zone_2_w,env_heat_zone_3_w,env_heat_zone_4_w,interzone_heat_zone_1_w,interzone_heat_zone_2_w,interzone_heat_zone_3_w,interzone_heat_zone_4_w,hvac_cooling_zone_1_w,hvac_cooling_zone_2_w,hvac_cooling_zone_3_w,hvac_cooling_zone_4_w,net_heat_zone_1_w,net_heat_zone_2_w,net_heat_zone_3_w,net_heat_zone_4_w,total_computational_heat_w,total_occupancy_heat_w,total_envelope_heat_w,total_hvac_cooling_w,total_net_heat_w,optimal_cooling_ac1,optimal_cooling_ac2,optimal_cooling_ac3,optimal_cooling_ac4,optimal_temperature_c,optimal_hvac_action,target_objective_cost
4,High Occupancy / Low Computer Load,0,20,200.0,34,8,9,9,8,9.87,2.13,IDLE,60.53,LOW,IDLE,9.34,1.8,IDLE,59.38,LOW,IDLE,11.49,2.69,LIGHT,63.4,LOW,RUNNING,9.69,1.71,IDLE,59.68,LOW,IDLE,8.22,0.91,IDLE,56.64,LOW,IDLE,11.5,2.78,LIGHT,63.55,LOW,RUNNING,10.24,2.25,LIGHT,61.17,LOW,RUNNING,9.22,1.88,IDLE,59.34,LOW,IDLE,8.5,1.25,IDLE,57.5,LOW,IDLE,11.81,2.79,LIGHT,63.95,LOW,RUNNING,27.06,58.0,162.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.979,21.966,21.979,21.947,21.968,21.979,21.947,0.032,242.99,120.19,120.51,121.45,680.0,765.0,765.0,680.0,170.38,211.38,251.8,211.74,-4.97,2.72,-4.72,6.97,875.0,875.0,875.0,875.0,213.4,224.29,257.59,145.16,605.14,2890.0,845.3,3500.0,840.44,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.6435
4,High Occupancy / Low Computer Load,0,21,210.0,34,8,9,9,8,10.0,2.19,LIGHT,60.78,LOW,RUNNING,9.42,1.8,IDLE,59.48,LOW,IDLE,11.46,2.63,LIGHT,63.27,LOW,RUNNING,9.57,1.64,IDLE,59.42,LOW,IDLE,8.12,0.9,IDLE,56.5,LOW,IDLE,11.52,2.83,LIGHT,63.64,LOW,RUNNING,10.36,2.32,LIGHT,61.43,LOW,RUNNING,9.33,1.9,IDLE,59.51,LOW,IDLE,8.5,1.2,IDLE,57.42,LOW,IDLE,11.71,2.72,LIGHT,63.72,LOW,RUNNING,27.06,58.0,162.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.983,21.971,21.984,21.95,21.972,21.984,21.95,0.034,242.95,120.14,120.94,121.14,680.0,765.0,765.0,680.0,170.33,211.33,251.78,211.74,-4.95,2.57,-4.95,7.33,875.0,875.0,875.0,875.0,213.33,224.04,257.77,145.21,605.17,2890.0,845.18,3500.0,840.35,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.6305
4,High Occupancy / Low Computer Load,0,22,220.0,34,8,9,9,8,10.12,2.24,LIGHT,61.01,LOW,RUNNING,9.47,1.78,IDLE,59.51,LOW,IDLE,11.39,2.56,LIGHT,63.08,LOW,RUNNING,9.45,1.58,IDLE,59.18,LOW,IDLE,8.05,0.91,IDLE,56.43,LOW,IDLE,11.57,2.9,LIGHT,63.81,LOW,RUNNING,10.48,2.38,LIGHT,61.67,LOW,RUNNING,9.41,1.9,IDLE,59.61,LOW,IDLE,8.46,1.14,IDLE,57.29,LOW,IDLE,11.59,2.65,LIGHT,63.46,LOW,RUNNING,27.06,58.0,163.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.987,21.976,21.989,21.953,21.976,21.989,21.953,0.036,242.78,120.24,121.28,120.75,680.0,765.0,765.0,680.0,170.32,211.35,251.84,211.8,-4.94,2.44,-5.19,7.69,875.0,875.0,875.0,875.0,213.16,224.03,257.93,145.24,605.05,2890.0,845.31,3500.0,840.36,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.6176
4,High Occupancy / Low Computer Load,0,23,230.0,34,8,9,9,8,10.24,2.28,LIGHT,61.22,LOW,RUNNING,9.5,1.74,IDLE,59.48,LOW,IDLE,11.3,2.48,LIGHT,62.84,LOW,RUNNING,9.33,1.54,IDLE,58.97,LOW,IDLE,8.01,0.93,IDLE,56.41,LOW,IDLE,11.65,2.97,LIGHT,64.02,LOW,RUNNING,10.61,2.44,LIGHT,61.92,LOW,RUNNING,9.47,1.88,IDLE,59.66,LOW,IDLE,8.4,1.07,IDLE,57.1,LOW,IDLE,11.46,2.59,LIGHT,63.21,LOW,RUNNING,27.06,58.0,163.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.991,21.981,21.994,21.956,21.98,21.994,21.956,0.038,242.51,120.43,121.58,120.31,680.0,765.0,765.0,680.0,170.27,211.31,251.83,211.8,-4.92,2.3,-5.42,8.05,875.0,875.0,875.0,875.0,212.86,224.04,257.99,145.16,604.83,2890.0,845.21,3500.0,840.05,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.6049
4,High Occupancy / Low Computer Load,0,24,240.0,34,8,9,9,8,10.34,2.3,LIGHT,61.38,LOW,RUNNING,9.49,1.69,IDLE,59.4,LOW,IDLE,11.19,2.41,LIGHT,62.6,LOW,RUNNING,9.21,1.51,IDLE,58.78,LOW,IDLE,8.0,0.98,IDLE,56.47,LOW,IDLE,11.75,3.05,LIGHT,64.26,LOW,RUNNING,10.72,2.48,LIGHT,62.12,LOW,RUNNING,9.5,1.85,IDLE,59.65,LOW,IDLE,8.31,0.99,IDLE,56.87,LOW,IDLE,11.34,2.54,LIGHT,62.98,LOW,RUNNING,27.07,58.0,163.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.995,21.986,21.999,21.959,21.985,21.999,21.959,0.04,242.16,120.73,121.77,119.85,680.0,765.0,765.0,680.0,170.44,211.47,252.02,212.01,-4.9,2.15,-5.65,8.41,875.0,875.0,875.0,875.0,212.7,224.35,258.14,145.27,604.51,2890.0,845.94,3500.0,840.46,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.5924
4,High Occupancy / Low Computer Load,0,25,250.0,34,8,9,9,8,10.42,2.3,LIGHT,61.48,LOW,RUNNING,9.45,1.63,IDLE,59.26,LOW,IDLE,11.07,2.34,LIGHT,62.35,LOW,RUNNING,9.12,1.5,IDLE,58.65,LOW,IDLE,8.02,1.03,IDLE,56.57,LOW,IDLE,11.86,3.12,LIGHT,64.51,LOW,RUNNING,10.83,2.5,LIGHT,62.29,LOW,RUNNING,9.49,1.8,IDLE,59.56,LOW,IDLE,8.21,0.92,IDLE,56.64,LOW,IDLE,11.23,2.51,LIGHT,62.8,LOW,RUNNING,27.07,58.0,163.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,21.999,21.991,22.004,21.962,21.989,22.004,21.962,0.042,241.74,121.08,121.85,119.44,680.0,765.0,765.0,680.0,170.42,211.5,252.09,212.08,-4.89,2.01,-5.89,8.77,875.0,875.0,875.0,875.0,212.27,224.59,258.05,145.29,604.11,2890.0,846.09,3500.0,840.2,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.58
4,High Occupancy / Low Computer Load,0,26,260.0,34,8,9,9,8,10.47,2.28,LIGHT,61.51,LOW,RUNNING,9.39,1.56,IDLE,59.08,LOW,IDLE,10.95,2.28,LIGHT,62.11,LOW,RUNNING,9.05,1.51,IDLE,58.58,LOW,IDLE,8.07,1.1,IDLE,56.74,LOW,IDLE,11.98,3.19,LIGHT,64.76,LOW,RUNNING,10.91,2.5,LIGHT,62.39,LOW,RUNNING,9.46,1.74,IDLE,59.44,LOW,IDLE,8.09,0.85,IDLE,56.39,LOW,IDLE,11.13,2.5,LIGHT,62.66,LOW,RUNNING,27.07,58.0,163.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.003,21.996,22.009,21.965,21.993,22.009,21.965,0.044,241.28,121.5,121.83,119.05,680.0,765.0,765.0,680.0,170.38,211.45,252.07,212.07,-4.87,1.88,-6.13,9.13,875.0,875.0,875.0,875.0,211.79,224.83,257.77,145.25,603.66,2890.0,845.97,3500.0,839.64,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.5678
4,High Occupancy / Low Computer Load,0,27,270.0,34,8,9,9,8,10.5,2.24,LIGHT,61.48,LOW,RUNNING,9.3,1.48,IDLE,58.84,LOW,IDLE,10.82,2.24,LIGHT,61.88,LOW,RUNNING,9.01,1.54,IDLE,58.57,LOW,IDLE,8.15,1.18,IDLE,56.96,LOW,IDLE,12.11,3.24,LIGHT,65.0,LOW,RUNNING,10.97,2.48,LIGHT,62.43,LOW,RUNNING,9.4,1.67,IDLE,59.26,LOW,IDLE,7.96,0.79,IDLE,56.14,LOW,IDLE,11.06,2.51,LIGHT,62.59,LOW,RUNNING,27.07,58.0,163.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.007,22.001,22.014,21.968,21.998,22.014,21.968,0.046,240.77,121.96,121.69,118.73,680.0,765.0,765.0,680.0,170.36,211.47,252.13,212.14,-4.86,1.74,-6.36,9.49,875.0,875.0,875.0,875.0,211.27,225.17,257.46,145.36,603.15,2890.0,846.1,3500.0,839.26,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.5558
4,High Occupancy / Low Computer Load,0,28,280.0,34,8,9,9,8,10.49,2.19,LIGHT,61.4,LOW,RUNNING,9.19,1.41,IDLE,58.6,LOW,IDLE,10.71,2.21,LIGHT,61.7,LOW,RUNNING,9.0,1.58,IDLE,58.62,LOW,IDLE,8.25,1.25,IDLE,57.19,LOW,IDLE,12.23,3.28,LIGHT,65.21,LOW,RUNNING,11.0,2.45,LIGHT,62.42,LOW,RUNNING,9.31,1.59,IDLE,59.02,LOW,IDLE,7.84,0.74,IDLE,55.91,LOW,IDLE,11.01,2.53,LIGHT,62.56,LOW,RUNNING,27.08,58.0,163.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.011,22.006,22.019,21.971,22.002,22.019,21.971,0.048,240.32,122.4,121.44,118.47,680.0,765.0,765.0,680.0,170.53,211.64,252.33,212.35,-4.85,1.59,-6.59,9.85,875.0,875.0,875.0,875.0,211.0,225.63,257.18,145.67,602.63,2890.0,846.85,3500.0,839.48,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.5439
4,High Occupancy / Low Computer Load,0,29,290.0,34,8,9,9,8,10.45,2.13,LIGHT,61.26,LOW,RUNNING,9.07,1.34,IDLE,58.35,LOW,IDLE,10.62,2.2,LIGHT,61.57,LOW,RUNNING,9.02,1.64,IDLE,58.73,LOW,IDLE,8.36,1.32,IDLE,57.43,LOW,IDLE,12.33,3.3,LIGHT,65.36,LOW,RUNNING,10.99,2.4,LIGHT,62.34,LOW,RUNNING,9.2,1.52,IDLE,58.78,LOW,IDLE,7.73,0.71,IDLE,55.73,LOW,IDLE,11.0,2.57,LIGHT,62.6,LOW,RUNNING,27.08,58.0,164.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.015,22.011,22.024,21.974,22.006,22.024,21.974,0.05,239.91,122.79,121.12,118.33,680.0,765.0,765.0,680.0,170.48,211.59,252.31,212.34,-4.83,1.45,-6.83,10.2,875.0,875.0,875.0,875.0,210.56,225.83,256.6,145.87,602.15,2890.0,846.72,3500.0,838.86,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.5322
4,High Occupancy / Low Computer Load,0,30,300.0,34,8,9,9,8,10.39,2.06,LIGHT,61.08,LOW,RUNNING,8.94,1.28,IDLE,58.09,LOW,IDLE,10.55,2.21,LIGHT,61.5,LOW,RUNNING,9.07,1.7,IDLE,58.89,LOW,IDLE,8.49,1.39,IDLE,57.7,LOW,IDLE,12.41,3.3,LIGHT,65.46,LOW,RUNNING,10.96,2.34,LIGHT,62.21,LOW,RUNNING,9.08,1.45,IDLE,58.52,LOW,IDLE,7.63,0.7,IDLE,55.59,LOW,IDLE,11.02,2.63,LIGHT,62.72,LOW,RUNNING,27.08,58.0,164.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.019,22.016,22.029,21.977,22.01,22.029,21.977,0.052,239.56,123.16,120.73,118.31,680.0,765.0,765.0,680.0,170.47,211.6,252.37,212.4,-4.82,1.32,-7.07,10.57,875.0,875.0,875.0,875.0,210.21,226.08,256.03,146.28,601.76,2890.0,846.84,3500.0,838.6,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.5206
4,High Occupancy / Low Computer Load,0,31,310.0,34,8,9,9,8,10.3,1.98,LIGHT,60.84,LOW,RUNNING,8.82,1.24,IDLE,57.88,LOW,IDLE,10.51,2.24,LIGHT,61.5,LOW,RUNNING,9.15,1.78,IDLE,59.11,LOW,IDLE,8.61,1.44,IDLE,57.92,LOW,IDLE,12.47,3.28,LIGHT,65.51,LOW,RUNNING,10.9,2.26,LIGHT,62.02,LOW,RUNNING,8.96,1.39,IDLE,58.29,LOW,IDLE,7.56,0.71,IDLE,55.52,LOW,IDLE,11.06,2.69,LIGHT,62.86,LOW,RUNNING,27.09,58.0,164.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.023,22.021,22.034,21.98,22.014,22.034,21.98,0.054,239.33,123.43,120.31,118.38,680.0,765.0,765.0,680.0,170.64,211.78,252.57,212.62,-4.8,1.18,-7.3,10.92,875.0,875.0,875.0,875.0,210.17,226.39,255.58,146.92,601.45,2890.0,847.61,3500.0,839.06,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.5092
4,High Occupancy / Low Computer Load,0,32,320.0,34,8,9,9,8,10.19,1.91,LIGHT,60.6,LOW,RUNNING,8.71,1.21,IDLE,57.7,LOW,IDLE,10.5,2.28,LIGHT,61.55,LOW,RUNNING,9.25,1.85,IDLE,59.34,LOW,IDLE,8.73,1.48,IDLE,58.13,LOW,IDLE,12.5,3.25,LIGHT,65.5,LOW,RUNNING,10.81,2.19,LIGHT,61.8,LOW,RUNNING,8.84,1.34,IDLE,58.06,LOW,IDLE,7.51,0.73,IDLE,55.48,LOW,IDLE,11.14,2.77,LIGHT,63.08,LOW,RUNNING,27.09,58.0,164.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.027,22.026,22.039,21.983,22.019,22.039,21.983,0.056,239.19,123.63,119.86,118.56,680.0,765.0,765.0,680.0,170.59,211.73,252.55,212.61,-4.78,1.03,-7.53,11.28,875.0,875.0,875.0,875.0,210.0,226.39,254.88,147.45,601.24,2890.0,847.48,3500.0,838.72,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4979
4,High Occupancy / Low Computer Load,0,33,330.0,34,8,9,9,8,10.07,1.84,LIGHT,60.35,LOW,RUNNING,8.62,1.2,IDLE,57.57,LOW,IDLE,10.52,2.34,LIGHT,61.66,LOW,RUNNING,9.37,1.92,IDLE,59.59,LOW,IDLE,8.83,1.5,IDLE,58.29,LOW,IDLE,12.49,3.2,LIGHT,65.41,LOW,RUNNING,10.7,2.12,LIGHT,61.55,LOW,RUNNING,8.72,1.31,IDLE,57.87,LOW,IDLE,7.5,0.77,IDLE,55.53,LOW,IDLE,11.24,2.84,LIGHT,63.31,LOW,RUNNING,27.09,58.0,164.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.031,22.031,22.044,21.986,22.023,22.044,21.986,0.058,239.17,123.7,119.42,118.84,680.0,765.0,765.0,680.0,170.57,211.76,252.62,212.68,-4.77,0.9,-7.77,11.65,875.0,875.0,875.0,875.0,209.97,226.36,254.27,148.17,601.13,2890.0,847.63,3500.0,838.77,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4868
4,High Occupancy / Low Computer Load,0,34,340.0,34,8,9,9,8,9.94,1.78,IDLE,60.09,LOW,IDLE,8.55,1.21,IDLE,57.5,LOW,IDLE,10.57,2.41,LIGHT,61.83,LOW,RUNNING,9.49,1.99,IDLE,59.85,LOW,IDLE,8.91,1.5,IDLE,58.39,LOW,IDLE,12.46,3.13,LIGHT,65.27,LOW,RUNNING,10.58,2.05,LIGHT,61.3,LOW,RUNNING,8.63,1.3,IDLE,57.74,LOW,IDLE,7.52,0.83,IDLE,55.64,LOW,IDLE,11.35,2.92,LIGHT,63.57,LOW,RUNNING,27.09,58.0,164.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.035,22.036,22.049,21.989,22.027,22.049,21.989,0.06,239.27,123.66,119.04,119.21,680.0,765.0,765.0,680.0,170.53,211.71,252.6,212.68,-4.75,0.76,-8.01,12.0,875.0,875.0,875.0,875.0,210.05,226.13,253.63,148.89,601.18,2890.0,847.52,3500.0,838.7,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4759
4,High Occupancy / Low Computer Load,0,35,350.0,34,8,9,9,8,9.82,1.74,IDLE,59.88,LOW,IDLE,8.51,1.24,IDLE,57.5,LOW,IDLE,10.65,2.48,LIGHT,62.03,LOW,RUNNING,9.61,2.04,IDLE,60.07,LOW,IDLE,8.97,1.48,IDLE,58.43,LOW,IDLE,12.4,3.06,LIGHT,65.09,LOW,RUNNING,10.46,1.99,LIGHT,61.06,LOW,RUNNING,8.56,1.31,IDLE,57.67,LOW,IDLE,7.57,0.9,IDLE,55.81,LOW,IDLE,11.47,2.98,LIGHT,63.81,LOW,RUNNING,27.1,58.0,164.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.039,22.041,22.054,21.992,22.032,22.054,21.992,0.062,239.48,123.52,118.73,119.62,680.0,765.0,765.0,680.0,170.74,211.94,252.89,212.95,-4.74,0.61,-8.24,12.36,875.0,875.0,875.0,875.0,210.48,226.07,253.38,149.93,601.35,2890.0,848.52,3500.0,839.86,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.465
4,High Occupancy / Low Computer Load,0,36,360.0,34,8,9,9,8,9.71,1.71,IDLE,59.7,LOW,IDLE,8.5,1.28,IDLE,57.55,LOW,IDLE,10.75,2.55,LIGHT,62.26,LOW,RUNNING,9.73,2.08,IDLE,60.28,LOW,IDLE,9.0,1.45,IDLE,58.42,LOW,IDLE,12.31,2.99,LIGHT,64.87,LOW,RUNNING,10.33,1.94,LIGHT,60.82,LOW,RUNNING,8.51,1.33,IDLE,57.63,LOW,IDLE,7.64,0.97,IDLE,56.0,LOW,IDLE,11.6,3.03,LIGHT,64.05,LOW,RUNNING,27.1,58.0,165.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.043,22.046,22.059,21.995,22.036,22.059,21.995,0.064,239.79,123.29,118.45,120.05,680.0,765.0,765.0,680.0,170.69,211.89,252.87,212.94,-4.73,0.47,-8.47,12.72,875.0,875.0,875.0,875.0,210.75,225.65,252.85,150.71,601.58,2890.0,848.39,3500.0,839.96,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4544
4,High Occupancy / Low Computer Load,0,37,370.0,34,8,9,9,8,9.62,1.7,IDLE,59.57,LOW,IDLE,8.52,1.34,IDLE,57.66,LOW,IDLE,10.87,2.63,LIGHT,62.53,LOW,RUNNING,9.83,2.1,IDLE,60.44,LOW,IDLE,8.99,1.4,IDLE,58.34,LOW,IDLE,12.2,2.91,LIGHT,64.61,LOW,RUNNING,10.22,1.91,LIGHT,60.64,LOW,RUNNING,8.5,1.37,IDLE,57.68,LOW,IDLE,7.74,1.04,IDLE,56.23,LOW,IDLE,11.72,3.07,LIGHT,64.26,LOW,RUNNING,27.1,58.0,165.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.047,22.051,22.064,21.998,22.04,22.064,21.998,0.066,240.2,122.95,118.32,120.49,680.0,765.0,765.0,680.0,170.64,211.85,252.84,212.95,-4.71,0.34,-8.71,13.08,875.0,875.0,875.0,875.0,211.13,225.14,252.45,151.52,601.96,2890.0,848.28,3500.0,840.24,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4439
4,High Occupancy / Low Computer Load,0,38,380.0,34,8,9,9,8,9.55,1.71,IDLE,59.5,LOW,IDLE,8.58,1.41,IDLE,57.84,LOW,IDLE,10.99,2.69,LIGHT,62.77,LOW,RUNNING,9.92,2.1,IDLE,60.55,LOW,IDLE,8.96,1.33,IDLE,58.2,LOW,IDLE,12.08,2.85,LIGHT,64.38,LOW,RUNNING,10.13,1.9,LIGHT,60.51,LOW,RUNNING,8.52,1.43,IDLE,57.8,LOW,IDLE,7.85,1.12,IDLE,56.49,LOW,IDLE,11.82,3.1,LIGHT,64.42,LOW,RUNNING,27.11,58.0,165.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.051,22.056,22.069,22.001,22.044,22.069,22.001,0.068,240.66,122.58,118.31,120.91,680.0,765.0,765.0,680.0,170.84,212.08,253.13,213.22,-4.7,0.2,-8.95,13.44,875.0,875.0,875.0,875.0,211.8,224.86,252.49,152.57,602.46,2890.0,849.27,3500.0,841.72,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4335
4,High Occupancy / Low Computer Load,0,39,390.0,34,8,9,9,8,9.51,1.74,IDLE,59.5,LOW,IDLE,8.65,1.48,IDLE,58.03,LOW,IDLE,11.12,2.74,LIGHT,63.01,LOW,RUNNING,9.97,2.08,IDLE,60.58,LOW,IDLE,8.89,1.26,IDLE,58.0,LOW,IDLE,11.95,2.79,LIGHT,64.12,LOW,RUNNING,10.06,1.91,LIGHT,60.44,LOW,RUNNING,8.57,1.5,IDLE,57.96,LOW,IDLE,7.98,1.18,IDLE,56.75,LOW,IDLE,11.91,3.1,LIGHT,64.54,LOW,RUNNING,27.11,58.0,165.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.055,22.061,22.074,22.004,22.049,22.074,22.004,0.07,241.12,122.12,118.4,121.29,680.0,765.0,765.0,680.0,170.79,212.04,253.1,213.22,-4.68,0.05,-9.18,13.8,875.0,875.0,875.0,875.0,212.23,224.21,252.32,153.31,602.93,2890.0,849.15,3500.0,842.07,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4233
4,High Occupancy / Low Computer Load,0,40,400.0,34,8,9,9,8,9.5,1.78,IDLE,59.55,LOW,IDLE,8.75,1.56,IDLE,58.28,LOW,IDLE,11.23,2.78,LIGHT,63.21,LOW,RUNNING,10.0,2.04,LIGHT,60.56,LOW,RUNNING,8.8,1.19,IDLE,57.78,LOW,IDLE,11.83,2.74,LIGHT,63.9,LOW,RUNNING,10.01,1.93,LIGHT,60.41,LOW,RUNNING,8.64,1.57,IDLE,58.16,LOW,IDLE,8.1,1.24,IDLE,56.98,LOW,IDLE,11.97,3.08,LIGHT,64.58,LOW,RUNNING,27.11,58.0,165.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.059,22.066,22.079,22.007,22.053,22.079,22.007,0.072,241.6,121.68,118.57,121.56,680.0,765.0,765.0,680.0,170.78,212.05,253.17,213.28,-4.66,-0.08,-9.42,14.16,875.0,875.0,875.0,875.0,212.72,223.65,252.32,154.0,603.41,2890.0,849.28,3500.0,842.69,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4134
4,High Occupancy / Low Computer Load,0,41,410.0,34,8,9,9,8,9.52,1.84,IDLE,59.66,LOW,IDLE,8.87,1.63,IDLE,58.53,LOW,IDLE,11.34,2.8,LIGHT,63.38,LOW,RUNNING,9.99,1.99,IDLE,60.47,LOW,IDLE,8.7,1.11,IDLE,57.54,LOW,IDLE,11.72,2.71,LIGHT,63.72,LOW,RUNNING,10.0,1.98,LIGHT,60.47,LOW,RUNNING,8.74,1.65,IDLE,58.4,LOW,IDLE,8.22,1.27,IDLE,57.18,LOW,IDLE,12.0,3.05,LIGHT,64.58,LOW,RUNNING,27.11,58.0,165.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.063,22.071,22.084,22.01,22.057,22.084,22.01,0.074,242.04,121.26,118.87,121.76,680.0,765.0,765.0,680.0,170.74,212.01,253.16,213.27,-4.65,-0.22,-9.65,14.52,875.0,875.0,875.0,875.0,213.13,223.05,252.38,154.55,603.93,2890.0,849.18,3500.0,843.11,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.4036
